# Pathway	FF05293354_Abundance	FF05293381_Abundance	FF05293385_Abundance	FF05293454_Abundance	FF05293605_Abundance	FF05622145_Abundance	FF05622157_Abundance	FF05622200_Abundance	FF05622260_Abundance	FF05622278_Abundance	FF05622299_Abundance	FF05622313_Abundance	FF05623225_Abundance	FF05623580_Abundance	FF05623586_Abundance	FF05623622_Abundance	FF06626080_Abundance	FF06626124_Abundance	FF06626165_Abundance	FF06626206_Abundance	FF06626420_Abundance	FS64889132_Abundance
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	0	24153.3002470634	0	0	0	44730.3740475422	49120.1930984823	0	0	0	0	0	0	0	0	0	0	0	42147.0151308162	32425.2492580992	0
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0	0	0	0	0	37757.7468794634	114339.9229260350	87341.3448901318	0	25814.0335183690	184921.8639488989	0	108587.9962857001	0	30137.9780816750	0	0	156690.3234403429	0	147039.5060672692	132815.4716654639	0
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	10481.0928247342	20642.4472380748	0	0	0	0	0	24135.2162076405	0	0	0	0	0	0	0	24553.0534489960	0	0	0	0	22089.0481703581
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_johnsonii	24527.0022231672	124218.5354928375	39374.5507313487	42604.8681093724	25961.6120240614	79562.4812438804	11181.8252236234	44668.2298966524	72704.5931559604	85614.3627717024	93906.1994240458	200647.1614276235	25177.3099457920	51294.8834882529	34326.2570474782	42995.2812567099	48124.5486543855	47164.2119644925	32348.2029003031	55638.2299709987	153481.3292847398	40911.8327522488
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_reuteri	0	41845.4423721768	0	14150.2594080996	21377.7138110596	46398.8957777672	14395.9297941050	42629.7305468812	53199.5794529018	41881.0161789901	88240.2824874297	178795.0019783479	0	18106.3355378902	29891.0626556933	38646.6608146463	14684.6514749155	20026.3494250020	0	24406.8058254216	97194.7564847988	16575.9064601417
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_1_3	10858.9589977321	0	36345.0278409994	52010.3927319448	0	0	21801.9423945167	25098.5847542143	10813.3363703603	12656.7654609199	10644.2251182387	0	0	0	0	37924.4364436184	9489.6253758555	15801.2350127811	0	0	0	15698.6594365663
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	5778.9598727574	3020.6955093669	0	0	9884.0836151626	15045.0671562617	14525.5678531051	13469.3212237117	7542.2240672229	0	0	24163.3844880715	22087.9345300595	9782.4119392996	6703.9698850626	7234.0634676962	0	14378.9744886640	10064.6464534462	13197.5186254828	8730.2790030590	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_lentus	0	0	0	0	0	0	15589.6572599745	10240.3884107007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_nepalensis	0	0	0	0	1491.7888290644	3281.3098752518	602.2956747246	454.3506845260	0	3578.0345470679	6863.3750326037	0	0	2611.4938555584	2682.2263028675	0	0	0	0	0	7518.6007210760	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_saprophyticus	0	0	0	0	1875.6691487870	0	0	0	0	0	0	0	0	0	3140.0112877307	0	0	0	0	0	0	0
UNINTEGRATED|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	10435.2440881569	0	36859.7673657482	29036.3480628390	0	0	0	0	0	0	9630.0251020721	0	0	0	0	0	0	0
UNINTEGRATED|unclassified	954982.2125695423	924298.7877022233	996738.6695209241	1015062.0076749233	789218.8940818596	664469.9754784711	857550.8613345097	714643.5256820515	659178.7046017293	708579.0187879506	871273.4511942813	724796.3105311096	718449.8165557572	801648.0690835764	662821.3301042933	787561.1012376639	922645.5958513753	869937.3510320147	935439.0577183682	740667.6851858104	746351.8646337561	688630.8006671728
1CMET2-PWY: folate transformations III (E. coli)	473.4028506527	862.5042999950	863.0569730915	392.2441404099	842.1905935345	739.7901686139	537.8542658210	493.1438725474	587.7301292334	536.0119709589	706.7162715542	665.6522773048	597.6700184631	392.4530029172	548.4172777210	510.9367291756	332.5178375359	636.1307917252	594.4724540931	633.8203587313	790.8463412670	532.7877260695
1CMET2-PWY: folate transformations III (E. coli)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	99.2603988091	0	19.6491209946	26.8143719998	0	0	0	0	0	0	0	0	0	32.3566891175	19.9125152957	17.1969598493	0	22.3713746168
1CMET2-PWY: folate transformations III (E. coli)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1250016718	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|unclassified	440.3671223263	755.6636540215	855.8230402954	362.8355448977	677.9585277469	556.9211693540	417.0949300018	359.1590044225	487.1636649704	378.6650118712	449.6541063102	516.4265183045	527.9480305723	370.0140221135	456.7092455123	438.0477285681	306.0895329560	495.0963460422	452.1800609379	507.8229492810	602.7007944393	401.3740217697
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0	0	0	0	7.8078510397	0	13.6020318303	13.1279351756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast|unclassified	0	0	0	0	7.8078510397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	89.0383654666	250.4939050963	43.2661798628	84.4036923860	226.9702843002	292.4260485841	346.3085901042	433.4805510422	369.5839984277	244.5594127189	475.9097061502	827.3044399042	98.5360156495	212.3955470550	299.6535452961	284.6752008021	150.5090757840	228.1891968281	162.2778331122	292.3001699038	591.4143965191	90.1642313648
ANAEROFRUCAT-PWY: homolactic fermentation|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	24.3003729441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	0	0	43.1196577621	0	117.4171738704	0	82.7766370754	65.4241566305	41.2674102129	0	36.6082601374	68.9763788588	0	189.0091253876	160.1717714695	138.3180754164	42.5179608819	44.1489782355	155.6940180140	36.4226663226	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	671.8205439881	1072.1203302555	1022.4488558520	1006.4943836073	873.7630974204	772.9961591766	1055.1487397328	1081.8945176637	837.3665245128	899.8057026562	1263.2917788208	1446.7024004373	625.8673328454	825.0232756068	951.2646398442	1076.7700337588	1063.2840214302	1040.6106258190	889.3199602935	921.8159250657	1242.9328256518	804.3994793416
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Staphylococcus.s__Staphylococcus_nepalensis	0	0	0	0	0	0	2.0566418143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	25.0245391911	18.9813119978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	657.5748152630	573.4051705704	996.4298972453	738.0713243142	515.8867236002	152.4512026636	740.8447098257	699.5681578259	366.1236348078	544.6272376996	711.4072894386	504.0000677250	506.8636239956	668.4121172195	656.2212930346	743.8655491110	792.0148096095	766.9749492701	803.7248611997	631.2866567224	482.2507744183	368.8716051717
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0	0	0	0	25.6110411400	0	69.0965198293	53.2479172023	0	0	0	0	0	0	23.2441991446	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	0	0	0	0	0	0	31.9823377122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	0	0	0	17.1169875711	22.1095696320	0	169.9998795481	113.2220795345	28.3728084442	11.4126707314	19.6662333836	13.0610203725	9.5575037060	16.6225145494	12.0186117234	0	11.4391013857	0	31.0981746434	0	37.4015997245	8.3746979385
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6466517844	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	9.5407749374	0	11.9820274613	0	0	0	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	793.4185303641	354.7181504370	674.2211230206	1095.9054534093	532.5761839786	327.9577530369	1003.5918558836	836.3072332999	364.2429514733	630.9922389771	854.0614632836	471.3741219939	495.2970608983	635.1442720380	450.7426002872	933.9784423656	998.7261791701	959.4504906213	506.5008067217	662.1200215176	559.7546978958	530.1957862508
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	16.8671233383	20.8298284972	23.8721855806	35.1318845331	0	0	0	0	46.6284636421	0	55.5206574429	63.4587919357	0	37.2143733577	0	0	36.2817813341	86.8402625817
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6012665872	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0	0	0	0	0	0	17.0718817857	17.7877637979	0	0	62.7113472233	0	35.1506766200	0	0	0	0	43.7989317861	0	58.1425163537	48.6002463914	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	0	0	0	0	0	0	0	14.8491062383	0	0	0	0	0	0	0	0	0	0	0	0	20.3003232139
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	15.6705392711	23.7691573122	0	0	0	0	0	27.1534390368	0	0	0	0	19.5439361616	0	0	0	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	720.2532384821	284.2751998763	614.1471074530	1020.4784555146	324.8296679124	113.9500253405	805.5415782544	631.5738925156	252.3646894985	535.0852544385	618.3668701091	287.4120626283	303.5200383067	593.0656344012	306.2092163812	756.8583242662	914.8081583054	722.3358822805	453.4973492677	491.1170233164	327.5948350703	308.4902704862
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	791.7251130610	352.6015896818	724.3918537347	1097.2277573963	515.9888854608	306.7531693896	1021.8236945680	795.2748844687	357.1334778025	576.0510228278	840.6249859489	408.1342055619	491.8510503707	650.1969346562	384.1564250501	902.4449313126	1018.9832077614	993.1897353261	441.4566747339	730.9058825747	615.7976126554	521.7337330873
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Acutalibacter.s__Acutalibacter_muris	0	0	0	0	0	0	0	0	13.7168885904	0	0	0	0	0	0	0	0	0	0	0	0	18.5133974406
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	126.9168856994	14.4564402449	20.8300471559	29.1886956067	0	0	0	0	0	0	0	0	0	37.7246948363	24.2616037561	12.6196050003	0	16.9384614213
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	20.4295956918	21.1664303145	25.8166048668	32.4022537083	0	0	0	0	51.3053585375	0	58.3171207119	65.2442155099	0	38.4697112207	0	12.8693360429	40.5011076242	93.6216668878
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	0	10.1537335392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0749480067	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0	0	0	0	0	0	25.9105862221	16.1444671140	0	0	66.7274910943	0	41.3357487643	0	0	0	0	49.5991663249	0	64.7766048748	56.3780967779	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	0	0	0	0	0	0	0	17.6624192208	0	0	0	0	0	0	0	0	0	0	0	0	19.7870481453
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Oscillibacter.s__Oscillibacter_sp_1_3	22.8186060837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	15.6319346250	21.8071405569	0	0	0	0	33.2669690376	29.9169211959	0	0	0	0	20.7253851452	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_lentus	0	0	0	0	0	0	16.3734284809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	26.0592801161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	719.4991613331	280.9130404320	657.4649171846	1029.7618182640	273.8884148501	117.3877686435	802.7692804913	588.6408629323	250.8620607323	489.5086863758	599.2286529245	233.5783596073	286.1813850954	597.8582236699	258.5810314417	729.0454120562	946.3189868609	738.3603359318	378.9491170228	553.8997749862	372.7772763519	320.6589874579
ARO-PWY: chorismate biosynthesis I	674.6019382465	847.8229462613	1016.7939669938	798.3453077241	832.8391297515	812.9978509365	751.5245749342	649.3047128849	645.5008022603	588.7560442829	765.7903671675	656.5268816812	704.5328817140	556.0651234510	563.0469107953	686.2470040176	699.9012187621	871.8391106956	638.7005335622	769.9631823310	819.3549607881	684.2238046290
ARO-PWY: chorismate biosynthesis I|g__Acutalibacter.s__Acutalibacter_muris	18.4161663672	0	0	0	0	0	0	0	13.7034220890	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	101.8705182433	11.9271407244	23.3544241574	23.0001204852	0	0	0	0	0	0	0	0	0	32.2777599276	0	15.5286934380	0	23.2930685344
ARO-PWY: chorismate biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	0	12.7834014409	0	33.2599652273	0	0	0	0	43.7663591447	0	44.4470608125	62.4749582962	0	32.5605370121	0	11.7822617897	33.1729437224	87.5615711388
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6411707600	0	0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0	0	0	0	0	12.2980023675	20.3401917024	13.5481495039	0	0	73.1247408975	0	36.4684521942	0	0	0	0	52.5106293054	0	52.4124983065	51.3853108989	0
ARO-PWY: chorismate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3198107223
ARO-PWY: chorismate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	12.2839272052	13.4899250563	18.5934572899	17.2098672792	0	0	0	32.2266207008	27.9700779715	13.1434664614	0	6.7361451198	0	16.8163360752	0	11.0000153147	11.9477049453	0
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_lentus	0	0	0	0	0	0	0	13.5662410997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	24.3389048064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO-PWY: chorismate biosynthesis I|unclassified	648.4827103812	798.0059879216	1002.7186117637	784.6447601020	623.5238559896	689.7103814875	617.4135608310	493.6753037931	567.3150847204	535.4221483375	619.1658290364	490.5596179344	574.1388255054	527.0166671109	452.9837497598	581.0434956938	672.0528741780	705.6628550435	560.9058427785	611.0770804556	615.9474481770	534.1016597516
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	83.0517124563	283.8326645733	199.4150595496	139.6125301399	333.1486592951	221.8044533789	127.7392197913	138.3636321841	214.5244532457	204.8198779180	219.6466226101	377.3539178654	275.7683046771	173.0156705405	280.5582146502	177.0191091397	154.9407471906	186.7953170138	155.9239832434	149.6408382019	327.9118328360	200.1181684638
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	82.3457994637	273.4540960801	198.8574412498	120.7683089565	326.2277113241	205.8474828164	94.4102704331	80.1432888688	128.5914559307	190.8492399214	206.6370169476	177.6105569513	235.9364354247	134.7424213707	256.0465411750	104.2553039139	120.7860210154	121.2572676470	94.2062541689	122.8272896803	125.3961079036	119.0368077700
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.7578409424	0	0	0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.3968059077	0	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	488.9819537700	152.0335153948	375.0098716161	531.5097065882	611.6601869449	168.3988964660	860.1853211210	696.9262595372	262.0928836562	258.3060953035	439.9023213049	158.6671789211	442.3391695946	416.2312437435	371.2345270930	697.7631254438	332.2702526233	680.7847359434	410.3430665995	376.3658215800	323.9064996275	542.3554638729
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Acutalibacter.s__Acutalibacter_muris	28.2649773463	0	0	0	0	0	0	0	10.9554121931	0	0	0	0	0	0	0	0	0	0	0	0	16.6494505508
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	117.1847502661	19.9853099595	25.4017783626	32.6315211197	0	0	0	0	0	0	13.0311026737	0	0	32.4093638057	15.1687609512	13.7804005716	8.8750660379	20.3698785105
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	27.1249584511	18.7507511784	23.9750420701	43.5310451750	0	0	0	0	53.6952344622	0	57.3075748918	70.5816939508	0	27.5298395297	0	14.2492150113	38.5969757599	107.7055336843
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_lentus	0	0	0	0	0	0	14.0727420258	13.6965040911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	29.3401303963	26.0993705096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis|unclassified	432.2938937920	150.7011906495	352.3774674003	489.8984378786	283.8627886628	32.6526023100	679.7399007798	474.0452316515	224.7438123516	232.7172803700	427.3142097630	156.6948086653	297.6151220770	384.7069231529	177.4552794657	552.6074481039	299.1774370438	585.2810990345	330.5885627029	271.2814038710	193.7241737674	302.4300854038
CALVIN-PWY: Calvin-Benson-Bassham cycle	454.9969317300	103.8129030333	407.3369995263	734.9471106079	727.2201526297	90.5745215953	704.3439129334	666.3578824172	309.4254044431	258.6026969326	226.5578420719	220.3316407824	313.7266759319	428.8937388402	458.1696897535	519.3715380603	593.0213714636	531.8650224243	507.1027431562	306.2419896537	165.9824877144	288.7287778961
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8825616725
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_lentus	0	0	0	0	0	0	20.6111814934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	23.6852080033	22.2766849486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	416.0820139499	102.7218716251	335.4130869223	711.8764431620	427.0501481733	0	522.2499787100	522.9279435775	197.0782092840	250.7854316958	182.4406920777	210.1206065245	309.9590331747	406.6866831703	365.9864912433	477.4356961568	565.6832908538	409.4964214095	439.2974145995	232.9176589844	76.3845517316	107.0434565021
CENTFERM-PWY: pyruvate fermentation to butanoate	49.4843579304	66.9272320889	23.8814845511	64.8362720057	43.7270754764	24.4539167903	120.4548772574	147.2353110273	46.4379805038	73.7347335886	148.5853284524	63.2501490896	0	63.6258125730	52.4738346349	103.6183336823	67.7650963997	89.2529390483	22.6893842633	69.9750069680	43.6612343046	26.9130865556
CENTFERM-PWY: pyruvate fermentation to butanoate|unclassified	43.2516993550	0	23.5073220084	32.4808441165	15.5700565828	0	41.1139506950	18.1042842845	24.9590921375	23.4037333971	31.0019172242	12.7022086344	0	37.7642961379	20.5128384980	21.3396203962	33.8630855845	49.1776197900	20.2551112710	0	17.8118485183	0
CITRULBIO-PWY: L-citrulline biosynthesis	0	36.6721855460	0	36.8466702428	32.6545119558	0	240.2569981157	163.5945835503	0	32.8768549144	38.2550046171	19.4835730996	0	19.4563852425	31.5113499487	0	17.0906653313	0	0	0	55.1463268562	15.5990838104
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	0	35.7863783121	0	17.6459445758	0	0	21.0019182895	0	0	0	37.7915369478	0	0	0	17.6267583430	0	0	0	0	0	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	615.5078284998	933.0391626319	896.7674536934	662.8784668858	716.7440591502	797.1017998982	627.9621408641	603.0054989715	676.3586520372	627.5214700091	882.7012078110	1016.3204367304	511.8545956934	549.4001816874	553.7968457781	711.0304025021	641.1807342499	661.0572030493	568.8028924305	654.0133793049	961.2488862423	611.6843951029
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Acutalibacter.s__Acutalibacter_muris	18.1870832223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8747375814	0	0	17.0014122184
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8582323544	0	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0996189420	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lactobacillus.s__Lactobacillus_johnsonii	0	189.2497188803	0	66.8679420617	42.8231339175	128.8547827303	17.1665585078	74.3386940482	100.5144626058	122.4562959852	125.8205881056	377.5045996279	20.3021237601	63.3497399490	64.8064752522	91.9418577051	71.9485416166	51.7467840718	45.3751438463	77.6345521282	259.8858254171	65.6954001305
