# Gene Family	FF05293354_Abundance-CPM	FF05293381_Abundance-CPM	FF05293385_Abundance-CPM	FF05293454_Abundance-CPM	FF05293605_Abundance-CPM	FF05622145_Abundance-CPM	FF05622157_Abundance-CPM	FF05622200_Abundance-CPM	FF05622260_Abundance-CPM	FF05622278_Abundance-CPM	FF05622299_Abundance-CPM	FF05622313_Abundance-CPM	FF05623225_Abundance-CPM	FF05623580_Abundance-CPM	FF05623586_Abundance-CPM	FF05623622_Abundance-CPM	FF06626080_Abundance-CPM	FF06626124_Abundance-CPM	FF06626165_Abundance-CPM	FF06626206_Abundance-CPM	FF06626420_Abundance-CPM	FS64889132_Abundance-CPM
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0.0	0.0	0.0	0.0	0.0	3.13141	2.42516	1.34957	0.0	0.0	4.61316	0.0	3.98594	0.0	1.16806	0.0	0.0	3.10936	0.0	5.20602	5.67505	0.0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_M18_1	0.0	0.583553	0.0	0.0	0.0	0.0	0.0	0.0	2.304322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0564
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Lactobacillus.s__Lactobacillus_reuteri	0.0	1.80397	0.0	0.0	1.14488	1.93067	0.0	2.24643	8.01883	2.51483	5.24886	9.69172	0.0	1.78375	3.41888	4.37843	0.0	1.27003	0.0	3.08985	9.63245	0.0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Staphylococcus.s__Staphylococcus_lentus	0.0	0.0	0.0	0.0	0.0	0.0	1.05139	1.69706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.741935	0.0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.0	0.0	1.18344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|unclassified	61.23047	49.43186300000001	78.199009	69.72786400000001	40.158272	39.728517999999994	45.17152800000001	43.265626999999995	47.21474299999999	49.61220000000001	45.622561999999995	31.389551	40.50975100000001	39.10678600000001	43.507757000000005	44.324743	62.061917999999984	33.666403	44.077814	48.035005999999996	45.199344999999994	28.728128000000005
1.1.1.127-RXN	0.650324	0.192642	0.0	0.0	0.771762	1.17622	1.5894	2.59045	0.614801	0.65669	0.494341	1.085075	0.354788	0.205443	1.58515	0.0	0.331125	0.442498	1.19317	0.242754	0.186778	0.336233
1.1.1.127-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.0	1.17622	0.0	0.0	0.0	0.65669	0.494341	0.67263	0.0	0.0	1.58515	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.127-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.0	0.0	1.5894	2.59045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.127-RXN|unclassified	0.650324	0.192642	0.0	0.0	0.771762	0.0	0.0	0.0	0.614801	0.0	0.0	0.412445	0.354788	0.205443	0.0	0.0	0.331125	0.442498	1.19317	0.242754	0.186778	0.336233
1.1.1.136-RXN	0.0	0.0	0.0	0.41772	0.846101	0.0	0.0	0.0	0.0	0.0	0.0	0.729421	1.64624	0.0	0.85971	0.794924	0.0	0.391095	0.0	0.0	0.0	0.0
1.1.1.136-RXN|unclassified	0.0	0.0	0.0	0.41772	0.846101	0.0	0.0	0.0	0.0	0.0	0.0	0.729421	1.64624	0.0	0.85971	0.794924	0.0	0.391095	0.0	0.0	0.0	0.0
1.1.1.176-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.226008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.176-RXN|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.226008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.261-RXN	0.0	0.0	1.03997	0.649521	0.0	0.0	0.761875	0.0	0.0	0.0	0.0	0.0	1.0322	0.0	0.0	0.0	1.00128	0.835819	0.630758	0.0	0.940365	0.470013
1.1.1.261-RXN|unclassified	0.0	0.0	1.03997	0.649521	0.0	0.0	0.761875	0.0	0.0	0.0	0.0	0.0	1.0322	0.0	0.0	0.0	1.00128	0.835819	0.630758	0.0	0.940365	0.470013
1.1.1.264-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.76959	2.83073	0.0	0.0	0.0	0.0	0.0	0.891764	0.0	0.0	0.0	0.0	0.0	0.0	0.700929	0.0
1.1.1.264-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891764	0.0	0.0	0.0	0.0	0.0	0.0	0.700929	0.0
1.1.1.264-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.0	0.0	2.76959	2.83073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.271-RXN	83.350526	73.794731	74.005765	63.57108199999999	78.60494400000002	66.05919	64.240498	64.32146900000001	47.45081099999999	68.674408	66.10815	60.531995	71.724927	59.03984200000001	68.36262900000003	50.25732800000001	64.460499	62.56453380000001	96.90775500000004	65.596174	66.218406	31.917475999999994
1.1.1.271-RXN|g__Acutalibacter.s__Acutalibacter_muris	1.58311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.520661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.828797	0.0	0.0	0.0
1.1.1.271-RXN|g__Akkermansia.s__Akkermansia_muciniphila	0.0	0.0	0.0	0.0	8.57927	0.0	1.0925	2.40809	0.0	0.0	0.0	0.0	0.0	0.0	1.36917	0.0	0.0	3.26156	1.31096	2.00494	0.0	3.21743
1.1.1.271-RXN|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.0	0.0	0.0	0.0	0.447766	0.0	0.0	0.0	0.0	0.0	1.33213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52621	0.0	0.761317	0.0
1.1.1.271-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0.0	0.0	0.850517	0.0	0.0	0.0	0.875936	0.686587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06073	1.63146	0.0
1.1.1.271-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4	0.0	0.0	0.0	0.0	0.0	1.85522	0.0	1.95734	0.0	0.0	7.79348	0.0	4.09683	0.0	0.0	0.0	0.0	3.84255	0.0	4.02793	4.12465	0.0
1.1.1.271-RXN|unclassified	81.767416	73.794731	73.155248	63.57108199999999	69.57790800000002	64.20397	62.272058	59.269453	46.93014999999999	68.674408	56.98254	60.531995	67.628097	59.03984200000001	66.99345900000002	50.25732800000001	64.460499	55.4604238	93.24178800000003	58.502573999999996	59.700979000000004	28.700045999999993
1.1.1.272-RXN	0.0	0.0	0.700152	0.839497	1.16879	0.0	0.816542	0.204032	0.964306	1.38268	0.0	0.0	1.091329	0.957138	1.291493	1.671651	1.04732	0.171166	0.0	0.410686	0.0	0.0
1.1.1.272-RXN|unclassified	0.0	0.0	0.700152	0.839497	1.16879	0.0	0.816542	0.204032	0.964306	1.38268	0.0	0.0	1.091329	0.957138	1.291493	1.671651	1.04732	0.171166	0.0	0.410686	0.0	0.0
1.1.1.274-RXN	0.0	8.9959	0.474573	2.10792	3.17948	13.294864	0.555174	10.278210000000001	14.82083	9.60587	22.982868	38.32040000000001	0.0	2.713327	9.606404999999999	10.62229	2.74263	6.075978000000001	0.0	5.0633099999999995	19.43172	5.8068930000000005
1.1.1.274-RXN|g__Lactobacillus.s__Lactobacillus_reuteri	0.0	8.9959	0.0	2.10792	3.17948	12.69417	0.555174	10.278210000000001	14.82083	9.60587	21.0917	38.32040000000001	0.0	1.210521	8.899049999999999	9.604980000000001	2.74263	5.012320000000001	0.0	5.0633099999999995	19.43172	5.354480000000001
1.1.1.274-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.0	0.600694	0.0	0.0	0.0	0.0	1.66916	0.0	0.0	0.677768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.452413
1.1.1.274-RXN|g__Staphylococcus.s__Staphylococcus_saprophyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.424453	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.274-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282902	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.274-RXN|unclassified	0.0	0.0	0.474573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222008	0.0	0.0	0.825038	0.0	1.01731	0.0	1.063658	0.0	0.0	0.0	0.0
1.1.1.283-RXN	0.0	1.53097	0.0	0.994229	0.54503	0.975829	0.740208	3.89464	1.92722	1.9046	3.45906	6.07629	0.0	0.0	0.625131	1.90214	0.0	0.0	0.0	1.12864	2.50964	0.0
1.1.1.283-RXN|g__Lactobacillus.s__Lactobacillus_reuteri	0.0	1.53097	0.0	0.994229	0.0	0.975829	0.740208	3.89464	1.92722	1.9046	3.45906	6.07629	0.0	0.0	0.625131	1.90214	0.0	0.0	0.0	1.12864	2.50964	0.0
1.1.1.283-RXN|unclassified	0.0	0.0	0.0	0.0	0.54503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.291-RXN	1.28001	0.0	1.08029	0.0	0.0	0.0	0.0	1.06193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.291-RXN|unclassified	1.28001	0.0	1.08029	0.0	0.0	0.0	0.0	1.06193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.292-RXN	0.527243	0.648042	0.615294	1.23262	0.0	0.0	0.729886	0.0	0.0	1.26161	0.0	0.0	0.748261	0.0	0.607505	2.3091720000000002	0.699777	0.84428	1.24198	0.584576	1.16642	0.993578
1.1.1.292-RXN|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.527243	0.0	0.615294	0.0	0.0	0.0	0.729886	0.0	0.0	1.26161	0.0	0.0	0.748261	0.0	0.607505	0.0	0.0	0.0	1.24198	0.584576	0.0	0.0
1.1.1.292-RXN|unclassified	0.0	0.648042	0.0	1.23262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3091720000000002	0.699777	0.84428	0.0	0.0	1.16642	0.993578
1.1.1.39-RXN	2.83239	0.0	1.694525	4.3591549999999994	0.0	0.0	3.835191	2.226901	1.1138	1.912524	1.887442	0.0	1.587625	2.255765	1.20368	2.955699	3.6286300000000002	2.12975	1.32876	0.847061	0.0	8.520787
1.1.1.39-RXN|unclassified	2.83239	0.0	1.694525	4.3591549999999994	0.0	0.0	3.835191	2.226901	1.1138	1.912524	1.887442	0.0	1.587625	2.255765	1.20368	2.955699	3.6286300000000002	2.12975	1.32876	0.847061	0.0	8.520787
1.1.1.53-RXN	0.0	0.0	0.0	0.0	1.32399	0.0	0.0	0.0	0.0	0.700416	1.34303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80555	0.0
1.1.1.53-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.125565	0.0	0.0	0.0	0.0	0.700416	1.34303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80555	0.0
1.1.1.53-RXN|g__Staphylococcus.s__Staphylococcus_saprophyticus	0.0	0.0	0.0	0.0	0.391669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.53-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.806751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.99.28-RXN	0.0	0.0	0.0	0.614019	0.0	0.0	0.721928	1.07863	0.0	0.348071	0.0	0.0	0.0	0.615745	0.0	0.0	0.0	0.0	0.520035	0.0	0.0	0.0
1.1.99.28-RXN|unclassified	0.0	0.0	0.0	0.614019	0.0	0.0	0.721928	1.07863	0.0	0.348071	0.0	0.0	0.0	0.615745	0.0	0.0	0.0	0.0	0.520035	0.0	0.0	0.0
1.10.2.2-RXN	0.0	0.0	0.0	1.12563	0.0	0.431564	0.0	0.0	0.215385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.439902	0.0	0.613125	0.417349	0.429284	1.00394
1.10.2.2-RXN|unclassified	0.0	0.0	0.0	1.12563	0.0	0.431564	0.0	0.0	0.215385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.439902	0.0	0.613125	0.417349	0.429284	1.00394
1.12.1.3-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.397547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684688	0.0	0.0	0.0	0.0	0.0	0.0
1.12.1.3-RXN|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.397547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684688	0.0	0.0	0.0	0.0	0.0	0.0
1.15.1.2-RXN	0.0	0.0	0.0	0.0	1.99841	0.0	0.0	0.0	0.94488	0.0	0.0	1.2704	0.0	6.13452	5.07069	1.90489	0.0	1.19157	0.751921	0.0	0.0	0.0
1.15.1.2-RXN|unclassified	0.0	0.0	0.0	0.0	1.99841	0.0	0.0	0.0	0.94488	0.0	0.0	1.2704	0.0	6.13452	5.07069	1.90489	0.0	1.19157	0.751921	0.0	0.0	0.0
1.17.4.2-RXN	27.332116	13.947135999999999	20.286030999999998	34.769893	22.571523	15.068769	44.543712000000006	43.251069	17.740173	19.203394	28.359014000000002	35.206998	21.497729999999997	40.36293699999999	36.726829	49.040111	24.645686999999995	41.04616699999999	26.437100000000004	31.767697	24.295303999999998	22.416099000000003
1.17.4.2-RXN|g__Akkermansia.s__Akkermansia_muciniphila	0.611352	0.0	0.0	0.0	10.3085	1.77279	2.08217	3.10108	1.54297	0.524307	0.0	0.0	0.0	0.0	0.812069	0.738194	0.557687	4.94858	2.20594	1.16412	0.904438	2.25306
1.17.4.2-RXN|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.0	0.625556	0.903014	0.0	0.0	0.743561	0.0	0.0	0.0	0.996039	0.0	0.0	0.0	0.0	0.617165	0.0	0.0	0.0	1.868311	0.0	0.0	0.0
1.17.4.2-RXN|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0.0	0.0	0.0	0.0	0.95548	2.93402	2.82651	3.09172	1.10268	1.18306	0.0	0.633935	5.4333	0.0	6.68193	6.99021	1.247	3.53883	0.0	1.46728	3.00911	10.8251
1.17.4.2-RXN|g__Lactobacillus.s__Lactobacillus_reuteri	0.0	3.53075	0.0	0.0	1.50032	5.86554	0.0	4.34365	6.51326	4.35556	8.16912	16.4396	0.0	0.0	2.64685	3.00654	0.691846	1.80374	0.0	2.25455	7.77565	1.51384
1.17.4.2-RXN|g__Staphylococcus.s__Staphylococcus_nepalensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.662782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.17.4.2-RXN|g__Staphylococcus.s__Staphylococcus_xylosus	0.0	0.0	0.0	0.0	0.0	0.0	2.50497	1.23604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
